date,year,month,day,day_of_week,day_name,is_weekend,is_extended_weekend,tithi_num,tithi_name,is_ekadashi,is_pournami,is_amavasya,is_purattasi_season,is_purattasi_saturday,is_karthika_masam,is_major_festival,festival_name,is_eclipse_day,is_exam_season,is_summer_vacation,is_public_holiday,holiday_count,holiday_names,pilgrim_count,compartments_filled,sarva_darshan_wait_hours,sed_wait_hours,divya_darshan_wait_hours,hundi_crores,tonsures,laddus_distributed,rush_level
2024-08-07,2024,8,7,2,Wednesday,0,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-08-08,2024,8,8,3,Thursday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48282,2,4.1,1.5,3.5,3.72,19312,212440,LOW
2024-08-09,2024,8,9,4,Friday,0,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,60300,11,8.6,2.3,4.7,3.95,24120,265320,LOW
2024-08-10,2024,8,10,5,Saturday,1,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,70616,19,13.4,3.4,7.4,4.14,28246,310710,MODERATE
2024-08-11,2024,8,11,6,Sunday,1,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,65803,15,11.1,2.9,6.1,4.05,26321,289533,MODERATE
2024-08-12,2024,8,12,0,Monday,0,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,53493,6,5.9,1.9,3.5,3.82,21397,235369,LOW
2024-08-13,2024,8,13,1,Tuesday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48255,2,4.1,1.5,3.5,3.72,19302,212322,LOW
2024-08-14,2024,8,14,2,Wednesday,0,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-08-15,2024,8,15,3,Thursday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,0,0,1,1,Independence Day,80736,27,19.8,4.8,10.9,4.33,32294,355238,HIGH
2024-08-16,2024,8,16,4,Friday,0,0,12,Dwadashi (Shukla),0,0,0,0,0,0,0,Varalakshmi Vratam,0,0,0,0,0,None,79421,26,18.9,4.6,10.4,4.31,31768,349452,HIGH
2024-08-17,2024,8,17,5,Saturday,1,0,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,71220,19,13.6,3.4,7.5,4.15,28488,313368,MODERATE
2024-08-18,2024,8,18,6,Sunday,1,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,65557,15,11.0,2.9,6.1,4.05,26222,288450,MODERATE
2024-08-19,2024,8,19,0,Monday,0,0,15,Pournami (Full Moon),0,1,0,0,0,0,0,None,0,0,0,0,0,None,61519,12,9.1,2.5,5.0,3.97,24607,270683,LOW
2024-08-20,2024,8,20,1,Tuesday,0,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-08-21,2024,8,21,2,Wednesday,0,0,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-08-22,2024,8,22,3,Thursday,0,0,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48051,2,4.0,1.5,3.5,3.71,19220,211424,LOW
2024-08-23,2024,8,23,4,Friday,0,0,19,Chaturthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,59663,11,8.3,2.3,4.6,3.93,23865,262517,LOW
2024-08-24,2024,8,24,5,Saturday,1,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69207,18,12.7,3.2,7.0,4.11,27682,304510,MODERATE
2024-08-25,2024,8,25,6,Sunday,1,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69202,18,12.7,3.2,7.0,4.11,27680,304488,MODERATE
2024-08-26,2024,8,26,0,Monday,0,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,54883,7,6.4,2.0,3.5,3.84,21953,241485,LOW
2024-08-27,2024,8,27,1,Tuesday,0,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-08-28,2024,8,28,2,Wednesday,0,0,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-08-29,2024,8,29,3,Thursday,0,0,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,49318,3,4.5,1.6,3.5,3.74,19727,216999,LOW
2024-08-30,2024,8,30,4,Friday,0,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,0,0,0,0,None,74017,21,15.3,3.7,8.4,4.21,29606,325674,HIGH
2024-08-31,2024,8,31,5,Saturday,1,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,73218,21,14.8,3.6,8.1,4.19,29287,322159,HIGH
2024-09-01,2024,9,1,6,Sunday,1,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,67438,16,11.9,3.0,6.5,4.08,26975,296727,MODERATE
2024-09-02,2024,9,2,0,Monday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,51153,4,5.1,1.7,3.5,3.77,20461,225073,LOW
2024-09-03,2024,9,3,1,Tuesday,0,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-09-04,2024,9,4,2,Wednesday,0,0,1,Pratipada (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-09-05,2024,9,5,3,Thursday,0,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-09-06,2024,9,6,4,Friday,0,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,60981,12,8.9,2.4,4.9,3.96,24392,268316,LOW
2024-09-07,2024,9,7,5,Saturday,1,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,1,1,Vinayaka Chavithi,87322,31,25.3,5.8,13.9,4.46,34928,384216,PEAK
2024-09-08,2024,9,8,6,Sunday,1,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,74903,22,15.9,3.8,8.7,4.22,29961,329573,HIGH
2024-09-09,2024,9,9,0,Monday,0,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,52739,5,5.7,1.8,3.5,3.8,21095,232051,LOW
2024-09-10,2024,9,10,1,Tuesday,0,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48441,2,4.2,1.5,3.5,3.72,19376,213140,LOW
2024-09-11,2024,9,11,2,Wednesday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-09-12,2024,9,12,3,Thursday,0,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48793,2,4.3,1.6,3.5,3.73,19517,214689,LOW
2024-09-13,2024,9,13,4,Friday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,0,0,0,0,None,72214,20,14.1,3.5,7.8,4.17,28885,317741,MODERATE
2024-09-14,2024,9,14,5,Saturday,1,1,12,Dwadashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,82747,28,21.2,5.1,11.7,4.37,33098,364086,HIGH
2024-09-15,2024,9,15,6,Sunday,1,1,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,84315,31,22.3,5.4,12.3,4.4,33726,370986,PEAK
2024-09-16,2024,9,16,0,Monday,0,1,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,1,1,Milad-un-Nabi,87599,31,25.6,5.9,14.1,4.46,35039,385435,PEAK
2024-09-17,2024,9,17,1,Tuesday,0,0,15,Pournami (Full Moon),0,1,0,1,0,0,0,None,0,0,0,0,0,None,65009,15,10.8,2.8,5.9,4.04,26003,286039,MODERATE
2024-09-18,2024,9,18,2,Wednesday,0,0,16,Pratipada (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-09-19,2024,9,19,3,Thursday,0,0,17,Dwitiya (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-09-20,2024,9,20,4,Friday,0,0,18,Tritiya (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,72666,20,14.4,3.6,7.9,4.18,29066,319730,MODERATE
2024-09-21,2024,9,21,5,Saturday,1,0,19,Chaturthi (Krishna),0,0,0,1,1,0,0,None,0,0,0,0,0,None,87353,31,25.4,5.8,14.0,4.46,34941,384353,PEAK
2024-09-22,2024,9,22,6,Sunday,1,0,20,Panchami (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,84343,31,22.3,5.4,12.3,4.4,33737,371109,PEAK
2024-09-23,2024,9,23,0,Monday,0,0,21,Shasthi (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,56790,9,7.1,2.1,3.9,3.88,22716,249876,LOW
2024-09-24,2024,9,24,1,Tuesday,0,0,22,Saptami (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,48774,2,4.3,1.6,3.5,3.73,19509,214605,LOW
2024-09-25,2024,9,25,2,Wednesday,0,0,23,Ashtami (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-09-26,2024,9,26,3,Thursday,0,0,24,Navami (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-09-27,2024,9,27,4,Friday,0,0,25,Dashami (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,74267,21,15.5,3.7,8.5,4.21,29706,326774,HIGH
2024-09-28,2024,9,28,5,Saturday,1,0,26,Ekadashi (Krishna),1,0,0,1,1,0,0,None,0,0,0,0,0,None,95644,31,33.6,7.0,18.5,4.62,38257,420833,PEAK
2024-09-29,2024,9,29,6,Sunday,1,0,27,Dwadashi (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,87112,31,25.1,5.8,13.8,4.46,34844,383292,PEAK
2024-09-30,2024,9,30,0,Monday,0,0,28,Trayodashi (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,63197,13,9.9,2.6,5.4,4.0,25278,278066,MODERATE
2024-10-01,2024,10,1,1,Tuesday,0,0,29,Chaturdashi (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,59110,10,8.0,2.2,4.4,3.92,23644,260084,LOW
2024-10-02,2024,10,2,2,Wednesday,0,0,30,Amavasya (New Moon),0,0,1,1,0,0,0,None,0,0,0,1,1,Gandhi Jayanti,80548,27,19.7,4.7,10.8,4.33,32219,354411,HIGH
2024-10-03,2024,10,3,3,Thursday,0,0,1,Pratipada (Shukla),0,0,0,1,0,0,0,None,0,0,0,0,0,None,63005,13,9.8,2.6,5.4,4.0,25202,277222,MODERATE
2024-10-04,2024,10,4,4,Friday,0,0,2,Dwitiya (Shukla),0,0,0,1,0,0,1,Salakatla Brahmotsavam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-05,2024,10,5,5,Saturday,1,0,3,Tritiya (Shukla),0,0,0,1,1,0,1,Salakatla Brahmotsavam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-06,2024,10,6,6,Sunday,1,0,4,Chaturthi (Shukla),0,0,0,1,0,0,1,Salakatla Brahmotsavam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-07,2024,10,7,0,Monday,0,0,5,Panchami (Shukla),0,0,0,1,0,0,1,Salakatla Brahmotsavam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-08,2024,10,8,1,Tuesday,0,0,6,Shasthi (Shukla),0,0,0,1,0,0,1,Salakatla Brahmotsavam (Garuda Seva Day!),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-09,2024,10,9,2,Wednesday,0,0,7,Saptami (Shukla),0,0,0,1,0,0,1,Salakatla Brahmotsavam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-10,2024,10,10,3,Thursday,0,0,8,Ashtami (Shukla),0,0,0,1,0,0,1,Salakatla Brahmotsavam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-11,2024,10,11,4,Friday,0,1,9,Navami (Shukla),0,0,0,1,0,0,1,Salakatla Brahmotsavam (Day in Festival Window),0,0,0,1,1,Ayudha Puja,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-12,2024,10,12,5,Saturday,1,1,10,Dashami (Shukla),0,0,0,1,1,0,1,Salakatla Brahmotsavam (Day in Festival Window),0,0,0,1,1,Vijayadasami,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-13,2024,10,13,6,Sunday,1,1,11,Ekadashi (Shukla),1,0,0,1,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-14,2024,10,14,0,Monday,0,0,12,Dwadashi (Shukla),0,0,0,1,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-15,2024,10,15,1,Tuesday,0,0,13,Trayodashi (Shukla),0,0,0,1,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-16,2024,10,16,2,Wednesday,0,0,14,Chaturdashi (Shukla),0,0,0,1,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-17,2024,10,17,3,Thursday,0,0,15,Pournami (Full Moon),0,1,0,1,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-18,2024,10,18,4,Friday,0,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-19,2024,10,19,5,Saturday,1,0,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-20,2024,10,20,6,Sunday,1,0,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-21,2024,10,21,0,Monday,0,0,19,Chaturthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-22,2024,10,22,1,Tuesday,0,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-23,2024,10,23,2,Wednesday,0,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-24,2024,10,24,3,Thursday,0,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2024-10-25,2024,10,25,4,Friday,0,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,97904,31,35.9,7.3,19.7,4.66,39161,430777,PEAK
2024-10-26,2024,10,26,5,Saturday,1,0,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,87111,31,25.1,5.8,13.8,4.46,34844,383288,PEAK
2024-10-27,2024,10,27,6,Sunday,1,0,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,77978,24,18.0,4.3,9.9,4.28,31191,343103,HIGH
2024-10-28,2024,10,28,0,Monday,0,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,0,0,0,0,None,65631,15,11.0,2.9,6.1,4.05,26252,288776,MODERATE
2024-10-29,2024,10,29,1,Tuesday,0,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,49392,3,4.5,1.6,3.5,3.74,19756,217324,LOW
2024-10-30,2024,10,30,2,Wednesday,0,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-10-31,2024,10,31,3,Thursday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,Deepavali / Diwali,0,0,0,1,1,Deepavali,81068,27,20.0,4.8,11.0,4.34,32427,356699,HIGH
2024-11-01,2024,11,1,4,Friday,0,1,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,0,0,1,1,Kannada Rajyotsava / AP Formation Day,87013,31,25.0,5.8,13.8,4.45,34805,382857,PEAK
2024-11-02,2024,11,2,5,Saturday,1,1,1,Pratipada (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,91865,31,29.9,6.5,16.4,4.55,36746,404206,PEAK
2024-11-03,2024,11,3,6,Sunday,1,1,2,Dwitiya (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,93769,31,31.8,6.7,17.5,4.58,37507,412583,PEAK
2024-11-04,2024,11,4,0,Monday,0,0,3,Tritiya (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,77902,24,17.9,4.3,9.8,4.28,31160,342768,HIGH
2024-11-05,2024,11,5,1,Tuesday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,54335,7,6.2,1.9,3.5,3.83,21734,239074,LOW
2024-11-06,2024,11,6,2,Wednesday,0,0,5,Panchami (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,52746,5,5.7,1.8,3.5,3.8,21098,232082,LOW
2024-11-07,2024,11,7,3,Thursday,0,0,6,Shasthi (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,54386,7,6.2,1.9,3.5,3.83,21754,239298,LOW
2024-11-08,2024,11,8,4,Friday,0,0,7,Saptami (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,69982,18,13.1,3.3,7.2,4.13,27992,307920,MODERATE
2024-11-09,2024,11,9,5,Saturday,1,0,8,Ashtami (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,78356,25,18.2,4.4,10.0,4.29,31342,344766,HIGH
2024-11-10,2024,11,10,6,Sunday,1,0,9,Navami (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,75081,22,16.1,3.8,8.9,4.23,30032,330356,HIGH
2024-11-11,2024,11,11,0,Monday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,1,0,None,0,0,0,0,0,None,70851,19,13.5,3.4,7.4,4.15,28340,311744,MODERATE
2024-11-12,2024,11,12,1,Tuesday,0,0,12,Dwadashi (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,53791,6,6.0,1.9,3.5,3.82,21516,236680,LOW
2024-11-13,2024,11,13,2,Wednesday,0,0,13,Trayodashi (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,53594,6,6.0,1.9,3.5,3.82,21437,235813,LOW
2024-11-14,2024,11,14,3,Thursday,0,0,14,Chaturdashi (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,52660,5,5.6,1.8,3.5,3.8,21064,231704,LOW
2024-11-15,2024,11,15,4,Friday,0,0,15,Pournami (Full Moon),0,1,0,0,0,1,0,None,0,0,0,0,0,None,80879,27,19.9,4.8,10.9,4.34,32351,355867,HIGH
2024-11-16,2024,11,16,5,Saturday,1,0,16,Pratipada (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,79736,26,19.2,4.6,10.6,4.31,31894,350838,HIGH
2024-11-17,2024,11,17,6,Sunday,1,0,17,Dwitiya (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,78238,25,18.2,4.4,10.0,4.29,31295,344247,HIGH
2024-11-18,2024,11,18,0,Monday,0,0,18,Tritiya (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,58649,10,7.8,2.2,4.3,3.91,23459,258055,LOW
2024-11-19,2024,11,19,1,Tuesday,0,0,19,Chaturthi (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,55139,7,6.5,2.0,3.6,3.85,22055,242611,LOW
2024-11-20,2024,11,20,2,Wednesday,0,0,20,Panchami (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,51294,4,5.2,1.7,3.5,3.77,20517,225693,LOW
2024-11-21,2024,11,21,3,Thursday,0,0,21,Shasthi (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,52265,5,5.5,1.8,3.5,3.79,20906,229966,LOW
2024-11-22,2024,11,22,4,Friday,0,0,22,Saptami (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,71077,19,13.6,3.4,7.5,4.15,28430,312738,MODERATE
2024-11-23,2024,11,23,5,Saturday,1,0,23,Ashtami (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,80483,27,19.7,4.7,10.8,4.33,32193,354125,HIGH
2024-11-24,2024,11,24,6,Sunday,1,0,24,Navami (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,77832,24,17.9,4.3,9.8,4.28,31132,342460,HIGH
2024-11-25,2024,11,25,0,Monday,0,0,25,Dashami (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,59073,10,8.0,2.2,4.4,3.92,23629,259921,LOW
2024-11-26,2024,11,26,1,Tuesday,0,0,26,Ekadashi (Krishna),1,0,0,0,0,1,0,None,0,0,0,0,0,None,64705,14,10.6,2.8,5.8,4.03,25882,284702,MODERATE
2024-11-27,2024,11,27,2,Wednesday,0,0,27,Dwadashi (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,51422,4,5.2,1.7,3.5,3.78,20568,226256,LOW
2024-11-28,2024,11,28,3,Thursday,0,0,28,Trayodashi (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,52530,5,5.6,1.8,3.5,3.8,21012,231132,LOW
2024-11-29,2024,11,29,4,Friday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,1,0,None,0,0,0,0,0,None,69743,18,13.0,3.3,7.2,4.13,27897,306869,MODERATE
2024-11-30,2024,11,30,5,Saturday,1,0,30,Amavasya (New Moon),0,0,1,0,0,1,0,None,0,0,0,0,0,None,78031,25,18.0,4.3,9.9,4.28,31212,343336,HIGH
2024-12-01,2024,12,1,6,Sunday,1,0,1,Pratipada (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,75174,22,16.1,3.8,8.9,4.23,30069,330765,HIGH
2024-12-02,2024,12,2,0,Monday,0,0,2,Dwitiya (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,57904,9,7.5,2.2,4.1,3.9,23161,254777,LOW
2024-12-03,2024,12,3,1,Tuesday,0,0,3,Tritiya (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,52236,5,5.5,1.8,3.5,3.79,20894,229838,LOW
2024-12-04,2024,12,4,2,Wednesday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,53379,6,5.9,1.9,3.5,3.81,21351,234867,LOW
2024-12-05,2024,12,5,3,Thursday,0,0,5,Panchami (Shukla),0,0,0,0,0,1,0,None,0,0,0,0,0,None,53725,6,6.0,1.9,3.5,3.82,21490,236390,LOW
2024-12-06,2024,12,6,4,Friday,0,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,62487,13,9.6,2.5,5.3,3.99,24994,274942,MODERATE
2024-12-07,2024,12,7,5,Saturday,1,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,71657,19,13.8,3.5,7.6,4.16,28662,315290,MODERATE
2024-12-08,2024,12,8,6,Sunday,1,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,67420,16,11.9,3.0,6.5,4.08,26968,296648,MODERATE
2024-12-09,2024,12,9,0,Monday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,52258,5,5.5,1.8,3.5,3.79,20903,229935,LOW
2024-12-10,2024,12,10,1,Tuesday,0,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48213,2,4.1,1.5,3.5,3.72,19285,212137,LOW
2024-12-11,2024,12,11,2,Wednesday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,0,0,0,0,None,53714,6,6.0,1.9,3.5,3.82,21485,236341,LOW
2024-12-12,2024,12,12,3,Thursday,0,0,12,Dwadashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-12-13,2024,12,13,4,Friday,0,0,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,63510,13,10.1,2.7,5.6,4.01,25404,279444,MODERATE
2024-12-14,2024,12,14,5,Saturday,1,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,71049,19,13.6,3.4,7.5,4.15,28419,312615,MODERATE
2024-12-15,2024,12,15,6,Sunday,1,0,15,Pournami (Full Moon),0,1,0,0,0,0,0,None,0,0,0,0,0,None,77255,24,17.5,4.2,9.6,4.27,30902,339922,HIGH
2024-12-16,2024,12,16,0,Monday,0,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,54434,7,6.3,1.9,3.5,3.83,21773,239509,LOW
2024-12-17,2024,12,17,1,Tuesday,0,0,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-12-18,2024,12,18,2,Wednesday,0,0,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2024-12-19,2024,12,19,3,Thursday,0,0,19,Chaturthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,50380,3,4.8,1.7,3.5,3.76,20152,221672,LOW
2024-12-20,2024,12,20,4,Friday,0,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,60621,11,8.7,2.4,4.8,3.95,24248,266732,LOW
2024-12-21,2024,12,21,5,Saturday,1,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,72355,20,14.2,3.5,7.8,4.17,28942,318362,MODERATE
